steady_time_s,event,nav_enabled,rl_init_done,dt_ms,exec_ms,sdk_imu_stamp_ms,sdk_imu_stamp_delta_ms,imu_pub_dt_ms,imu_header_stamp_ms,imu_header_delta_ms,rl_tick_ms,rl_infer_ms,rl_total_ms,vision_tick_ms,vision_process_ms,nav_tick_ms,nav_vision_ms,nav_high_ms,nav_reset_ms,nav_model_reset_ms,nav_obs_build_ms,nav_state_copy_ms,nav_tensor_create_ms,nav_cat_ms,nav_hist_reset_insert_ms,nav_hist_get_ms,nav_to_device_ms,nav_to_cpu_ms,nav_post_ms,nav_log_ms,nav_publish_ms,nav_total_ms,udp_get_state_ms,nav_obs_hist_reset_ms,nav_obs_io_hist_reset_ms,nav_hf_reset_ms,nav_obs_hist_insert_ms,nav_obs_io_hist_insert_ms,nav_hf_insert_ms
27.741375,udp_recv,0,1,1.991584,0.000960,2024365.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.743380,udp_recv,0,1,2.005120,0.000896,2024370.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
27.743411,imu_pub,0,1,5.018240,0.038880,2024370.000000,5.017472,5.018240,2002196.543424,5.017472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.744617,control,0,1,5.018112,1.248800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.745398,udp_recv,0,1,2.016032,0.000832,2024370.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.747376,udp_recv,0,1,1.980096,0.000736,2024370.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.748390,imu_pub,0,1,4.980640,0.037344,2024375.000000,4.981408,4.980640,2002201.524832,4.981408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.749171,control,0,1,4.981280,0.822688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.749383,udp_recv,0,1,2.006720,0.000736,2024375.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.751376,udp_recv,0,1,1.992736,0.000832,2024375.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.753372,udp_recv,0,1,1.996064,0.000864,2024380.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
27.753392,imu_pub,0,1,5.000480,0.039392,2024380.000000,4.999648,5.000480,2002206.524480,4.999648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.754388,control,0,1,5.000256,1.039424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.755389,udp_recv,0,1,2.016096,0.000896,2024380.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
27.757379,udp_recv,0,1,1.990336,0.000864,2024380.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.758400,imu_pub,0,1,5.008256,0.038400,2024385.000000,5.008352,5.008256,2002211.532832,5.008352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.759484,udp_recv,0,1,2.100896,0.003616,2024385.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000352,nan,nan,nan,nan,nan,nan
27.759838,control,0,1,5.008096,1.476352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.761448,udp_recv,0,1,1.966688,0.001408,2024385.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
27.763404,udp_recv,0,1,1.957632,0.001088,2024390.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.763866,imu_pub,0,1,5.368992,0.135776,2024390.000000,5.385280,5.368992,2002216.918112,5.385280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.764767,rl_model,0,1,20.027008,5.699264,nan,nan,nan,nan,nan,20.027008,4.541760,5.699264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.765672,udp_recv,0,1,2.260960,0.004032,2024390.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
27.767442,udp_recv,0,1,1.773120,0.002560,2024390.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000640,nan,nan,nan,nan,nan,nan
27.767550,control,0,1,5.354112,3.835488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.768539,imu_pub,0,1,4.696192,0.112512,2024395.000000,4.692736,4.696192,2002221.610848,4.692736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.769416,udp_recv,0,1,1.975936,0.001504,2024395.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
27.770503,control,0,1,4.698752,2.090592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.771420,udp_recv,0,1,2.002848,0.001824,2024395.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
27.773392,udp_recv,0,1,1.974880,0.000864,2024400.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.773580,imu_pub,0,1,5.049056,0.103456,2024400.000000,5.045504,5.049056,2002226.656352,5.045504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.775445,udp_recv,0,1,2.049728,0.002912,2024400.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000288,nan,nan,nan,nan,nan,nan
27.775474,control,0,1,5.051136,2.008480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.777503,udp_recv,0,1,2.057472,0.001984,2024400.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
27.778678,imu_pub,0,1,4.939392,0.262816,2024405.000000,4.943552,4.939392,2002231.599904,4.943552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.779418,udp_recv,0,1,1.916160,0.002176,2024405.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.781439,control,0,1,4.940288,3.035168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.781490,udp_recv,0,1,2.071968,0.003008,2024405.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000736,nan,nan,nan,nan,nan,nan
27.783431,udp_recv,0,1,1.942304,0.001568,2024405.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.783568,imu_pub,0,1,5.051744,0.100288,2024410.000000,5.051008,5.051744,2002236.650912,5.051008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.785346,rl_model,0,1,20.083680,6.195264,nan,nan,nan,nan,nan,20.083680,4.744928,6.195264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.785495,udp_recv,0,1,2.062784,0.002336,2024410.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.786289,control,0,1,5.047456,2.837984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.787442,udp_recv,0,1,1.947616,0.002144,2024410.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.788497,imu_pub,0,1,4.941632,0.087904,2024410.000000,4.937440,4.941632,2002241.588352,4.937440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.789472,udp_recv,0,1,2.030752,0.001056,2024415.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.790372,control,0,1,4.947168,1.972704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.791440,udp_recv,0,1,1.968864,0.001216,2024415.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.793392,udp_recv,0,1,1.953280,0.001024,2024415.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
27.793487,imu_pub,0,1,4.991232,0.087168,2024415.000000,4.991008,4.991232,2002246.579360,4.991008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.795475,udp_recv,0,1,2.079584,0.002368,2024420.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.795712,control,0,1,4.991744,2.318016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.797479,udp_recv,0,1,1.965984,0.001280,2024420.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.798551,imu_pub,0,1,5.036288,0.115072,2024425.000000,5.037280,5.036288,2002251.616640,5.037280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.799423,udp_recv,0,1,1.981696,0.002656,2024425.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
27.800303,nav_idle,0,1,100.159488,0.034816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.159488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.034816,nan,nan,nan,nan,nan,nan,nan
27.801017,control,0,1,5.034400,2.591008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.801828,udp_recv,0,1,2.397344,0.001952,2024425.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000672,nan,nan,nan,nan,nan,nan
27.803829,imu_pub,0,1,5.194624,0.198144,2024430.000000,5.218624,5.194624,2002256.835264,5.218624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.804119,udp_recv,0,1,2.286144,0.006016,2024430.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001376,nan,nan,nan,nan,nan,nan
27.805464,udp_recv,0,1,1.348160,0.005440,2024430.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001344,nan,nan,nan,nan,nan,nan
27.806524,control,0,1,5.178048,2.917760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.806657,rl_model,0,1,19.998432,7.506208,nan,nan,nan,nan,nan,19.998432,5.740000,7.506208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.807467,udp_recv,0,1,2.003840,0.004320,2024430.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000992,nan,nan,nan,nan,nan,nan
27.808848,imu_pub,0,1,5.006592,0.209632,2024435.000000,5.001504,5.006592,2002261.836768,5.001504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.809457,udp_recv,0,1,1.989280,0.005568,2024435.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001952,nan,nan,nan,nan,nan,nan
27.810232,vision,0,1,100.280416,10.374816,nan,nan,nan,nan,nan,nan,nan,nan,100.280416,10.359552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.811066,control,0,1,5.006464,2.459648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.811449,udp_recv,0,1,2.001728,0.001824,2024435.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
27.813404,udp_recv,0,1,1.955520,0.001760,2024440.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
27.813441,imu_pub,0,1,4.742976,0.061248,2024440.000000,4.717120,4.742976,2002266.553888,4.717120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.814452,control,0,1,4.766112,1.079008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.815492,udp_recv,0,1,2.079744,0.004288,2024440.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000992,nan,nan,nan,nan,nan,nan
27.817444,udp_recv,0,1,1.953120,0.003840,2024440.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000640,nan,nan,nan,nan,nan,nan
27.818599,imu_pub,0,1,5.092544,0.126016,2024445.000000,5.107328,5.092544,2002271.661216,5.107328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.819450,udp_recv,0,1,2.001120,0.003744,2024445.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000736,nan,nan,nan,nan,nan,nan
27.821449,udp_recv,0,1,2.004736,0.003872,2024445.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001088,nan,nan,nan,nan,nan,nan
27.822121,control,0,1,5.083520,3.661088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.823670,imu_pub,0,1,5.067872,0.128960,2024445.000000,5.065248,5.067872,2002276.726464,5.065248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.823827,udp_recv,0,1,2.378720,0.003552,2024450.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001152,nan,nan,nan,nan,nan,nan
27.825418,udp_recv,0,1,1.592576,0.003200,2024450.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000576,nan,nan,nan,nan,nan,nan
27.825570,control,0,1,5.065312,2.045984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.826799,rl_model,0,1,20.056736,7.591072,nan,nan,nan,nan,nan,20.056736,5.656000,7.591072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.827420,udp_recv,0,1,2.003264,0.002496,2024450.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
27.828584,imu_pub,0,1,4.901600,0.141568,2024455.000000,4.901536,4.901600,2002281.628000,4.901536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.829417,udp_recv,0,1,1.996032,0.003424,2024455.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
27.830567,control,0,1,4.905536,2.140160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.831381,udp_recv,0,1,1.969536,0.001088,2024455.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
27.833377,udp_recv,0,1,1.996416,0.000992,2024460.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
27.833407,imu_pub,0,1,4.924512,0.040064,2024460.000000,4.910336,4.924512,2002286.538336,4.910336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.834409,control,0,1,4.935008,1.046560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.835388,udp_recv,0,1,2.010560,0.001120,2024460.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.837381,udp_recv,0,1,1.992640,0.000928,2024460.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
27.838408,imu_pub,0,1,5.000480,0.041312,2024465.000000,5.000736,5.000480,2002291.539072,5.000736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.839391,udp_recv,0,1,2.009696,0.001440,2024465.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000288,nan,nan,nan,nan,nan,nan
27.839505,control,0,1,5.000416,1.142368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.841432,udp_recv,0,1,2.035200,0.002976,2024465.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
27.842270,rl_model,0,1,19.852352,3.210816,nan,nan,nan,nan,nan,19.852352,2.067008,3.210816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.843414,udp_recv,0,1,1.983424,0.002848,2024470.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000480,nan,nan,nan,nan,nan,nan
27.843559,imu_pub,0,1,5.089440,0.101216,2024470.000000,5.099168,5.089440,2002296.638240,5.099168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.845475,udp_recv,0,1,2.060096,0.002336,2024470.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000352,nan,nan,nan,nan,nan,nan
